year,week,team,player,position,injury
2018,3,Jacksonville Jaguars,Jermey Parnell,OT,Knee
2018,3,Jacksonville Jaguars,Jalen Ramsey,DB,Ankle
2018,3,Jacksonville Jaguars,Austin Seferian-Jenkins,TE,Other
2018,3,Jacksonville Jaguars,Brandon Wilds,RB,Illness
2018,3,Jacksonville Jaguars,T.J. Yeldon,RB,Ankle
2018,3,Kansas City Chiefs,Eric Berry,DB,Heel
2018,3,Kansas City Chiefs,Cameron Erving,OT,Knee
2018,3,Kansas City Chiefs,Kendall Fuller,DB,Hand
2018,3,Kansas City Chiefs,Jarvis Jenkins,DE,Elbow
2018,3,Kansas City Chiefs,Chris Jones,DT,Groin
2018,3,Kansas City Chiefs,Ben Niemann,LB,Hamstring
2018,3,Kansas City Chiefs,Reggie Ragland,LB,Multiple
2018,3,Kansas City Chiefs,Spencer Ware,RB,Knee
2018,3,Los Angeles Chargers,Joe Barksdale,OT,Knee
2018,3,Los Angeles Chargers,Travis Benjamin,WR,Foot
2018,3,Los Angeles Chargers,Joey Bosa,DE,Foot
2018,3,Los Angeles Chargers,Antonio Gates,TE,Illness
2018,3,Los Angeles Chargers,Melvin Gordon,RB,Neck
2018,3,Los Angeles Chargers,Derek Watt,RB,Thumb
2018,3,Los Angeles Rams,Mark Barron,LB,Ankle
2018,3,Los Angeles Rams,Michael Brockers,DE,Shoulder
2018,3,Los Angeles Rams,John Sullivan,C,Ankle
2018,3,Los Angeles Rams,Greg Zuerlein,K,Groin
2018,3,Miami Dolphins,John Denney,LS,Shoulder
2018,3,Miami Dolphins,Kenyan Drake,RB,Abdomen
2018,3,Miami Dolphins,William Hayes,DE,Finger
2018,3,Miami Dolphins,Reshad Jones,DB,Shoulder
2018,3,Miami Dolphins,Bobby McCain,DB,Knee
2018,3,Miami Dolphins,DeVante Parker,WR,Finger
2018,3,Miami Dolphins,Jordan Phillips,DT,Knee
2018,3,Miami Dolphins,Ryan Tannehill,QB,Multiple
2018,3,Minnesota Vikings,Mackensie Alexander,DB,Multiple
2018,3,Minnesota Vikings,Mike Boone,RB,Groin
2018,3,Minnesota Vikings,Dalvin Cook,RB,Hamstring
2018,3,Minnesota Vikings,Pat Elflein,OG,Multiple
2018,3,Minnesota Vikings,Everson Griffen,DE,Knee
2018,3,Minnesota Vikings,Holton Hill,DB,Ankle
2018,3,Minnesota Vikings,Rashod Hill,OT,Foot
2018,3,Minnesota Vikings,David Morgan,TE,Knee
2018,3,Minnesota Vikings,Marcus Sherels,DB,Rib
2018,3,Minnesota Vikings,Matt Wile,P,Wrist
2018,3,New England Patriots,Marcus Cannon,OT,Calf
2018,3,New England Patriots,Patrick Chung,DB,Concussion
2018,3,New England Patriots,Keion Crossen,DB,Hamstring
2018,3,New England Patriots,Nate Ebner,DB,Hip
2018,3,New England Patriots,Trey Flowers,DE,Concussion
2018,3,New England Patriots,Josh Gordon,WR,Hamstring
2018,3,New England Patriots,Rob Gronkowski,TE,Ankle
2018,3,New England Patriots,Jacob Hollister,TE,Chest
2018,3,New England Patriots,Sony Michel,RB,Knee
2018,3,New England Patriots,Eric Rowe,DB,Groin
2018,3,New England Patriots,Deatrich Wise,DE,Finger
2018,3,New Orleans Saints,Terron Armstead,OT,Knee
2018,3,New Orleans Saints,Tyeler Davison,DT,Foot
2018,3,New Orleans Saints,Ted Ginn Jr.,WR,Knee
2018,3,New Orleans Saints,Tommylee Lewis,WR,Knee
2018,3,New Orleans Saints,Andrus Peat,OG,Ankle
2018,3,New Orleans Saints,Manti Te'o,LB,Knee
2018,3,New York Giants,Eli Apple,DB,Groin
2018,3,New York Giants,Connor Barwin,LB,Knee
2018,3,New York Giants,Kaelin Clay,WR,Ankle
2018,3,New York Giants,Evan Engram,TE,Ankle
2018,3,New York Giants,Olivier Vernon,DE,Ankle
2018,3,New York Jets,Kelvin Beachum,OT,Foot
2018,3,New York Jets,James Carpenter,OG,Foot
2018,3,New York Jets,Brandon Copeland,LB,Neck
2018,3,New York Jets,Quincy Enunwa,WR,Thumb
2018,3,New York Jets,Spencer Long,OG,Knee
2018,3,New York Jets,Josh Martin,LB,Concussion
2018,3,New York Jets,Marcus Maye,DB,Foot
2018,3,New York Jets,Steve McLendon,DT,Knee
2018,3,New York Jets,Doug Middleton,DB,Finger
2018,3,New York Jets,Terrelle Pryor,WR,Ankle
2018,3,New York Jets,Neal Sterling,TE,Concussion
2018,3,New York Jets,Brian Winters,OG,Back
2018,3,Oakland Raiders,Leon Hall,DB,Illness
2018,3,Oakland Raiders,P.J. Hall,DT,Ankle
2018,3,Oakland Raiders,Dwayne Harris,WR,Foot
2018,3,Oakland Raiders,Rodney Hudson,C,Ankle
2018,3,Oakland Raiders,Gabe Jackson,OG,Pectoral
2018,3,Oakland Raiders,Marshawn Lynch,RB,Shoulder
2018,3,Oakland Raiders,Nick Nelson,DB,Hamstring
2018,3,Oakland Raiders,Brandon Parker,OT,Ankle
2018,3,Philadelphia Eagles,Jay Ajayi,RB,Back
2018,3,Philadelphia Eagles,D.J. Alexander,LB,Knee
2018,3,Philadelphia Eagles,Corey Clement,RB,Quadricep
2018,3,Philadelphia Eagles,Nate Gerry,LB,Groin
2018,3,Philadelphia Eagles,Kamu Grugier-Hill,LB,Groin
2018,3,Philadelphia Eagles,Alshon Jeffery,WR,Shoulder
2018,3,Philadelphia Eagles,Jason Peters,OT,Quadricep
2018,3,Philadelphia Eagles,Darren Sproles,RB,Hamstring
2018,3,Philadelphia Eagles,Carson Wentz,QB,Knee
2018,3,Pittsburgh Steelers,Tyson Alualu,DE,Shoulder
2018,3,Pittsburgh Steelers,Morgan Burnett,DB,Groin
2018,3,Pittsburgh Steelers,David DeCastro,OG,Hand
2018,3,Pittsburgh Steelers,Ramon Foster,OG,Knee
2018,3,Pittsburgh Steelers,Marcus Gilbert,OT,Hamstring
2018,3,Pittsburgh Steelers,Joe Haden,DB,Hamstring
2018,3,Pittsburgh Steelers,Stephon Tuitt,DE,Illness
2018,3,San Francisco 49ers,Joshua Garnett,OG,Toe
2018,3,San Francisco 49ers,Marquise Goodwin,WR,Quadricep
2018,3,San Francisco 49ers,Mike Person,OG,Foot
2018,3,San Francisco 49ers,Richard Sherman,DB,Heel
2018,3,San Francisco 49ers,Jaquiski Tartt,DB,Shoulder
2018,3,San Francisco 49ers,Cole Wick,TE,Knee
2018,3,San Francisco 49ers,Ahkello Witherspoon,DB,Multiple
2018,3,Seattle Seahawks,Doug Baldwin,WR,Knee
2018,3,Seattle Seahawks,Justin Britt,C,Shoulder
2018,3,Seattle Seahawks,George Fant,OT,Illness
2018,3,Seattle Seahawks,Tre Flowers,DB,Hamstring
2018,3,Seattle Seahawks,D.J. Fluker,OG,Hamstring
2018,3,Seattle Seahawks,Delano Hill,DB,Hamstring
2018,3,Seattle Seahawks,Mychal Kendricks,LB,Ankle
2018,3,Seattle Seahawks,Ethan Pocic,C,Ankle
2018,3,Seattle Seahawks,Bobby Wagner,LB,Groin
2018,3,Seattle Seahawks,Russell Wilson,QB,Hamstring
2018,3,Seattle Seahawks,K.J. Wright,LB,Knee
2018,3,Tampa Bay Buccaneers,Beau Allen,DT,Foot
2018,3,Tampa Bay Buccaneers,Christopher Conte,DB,Knee
2018,3,Tampa Bay Buccaneers,Demar Dotson,OT,Knee
2018,3,Tampa Bay Buccaneers,Ryan Fitzpatrick,QB,Knee
2018,3,Tampa Bay Buccaneers,Chris Godwin,WR,Toe
2018,3,Tampa Bay Buccaneers,Brent Grimes,DB,Groin
2018,3,Tampa Bay Buccaneers,Jason Pierre-Paul,LB,Knee
2018,3,Tampa Bay Buccaneers,Donovan Smith,OT,Knee
2018,3,Tampa Bay Buccaneers,Vita Vea,DT,Calf
2018,3,Tampa Bay Buccaneers,Marcus Williams,DB,Hamstring
2018,3,Tennessee Titans,Jack Conklin,OT,Knee
2018,3,Tennessee Titans,Kamalei Correa,LB,Back
2018,3,Tennessee Titans,David Fluellen,RB,Groin
2018,3,Tennessee Titans,Derrick Henry,RB,Back
2018,3,Tennessee Titans,Dennis Kelly,OT,Illness
2018,3,Tennessee Titans,Taylor Lewan,OT,Concussion
2018,3,Tennessee Titans,Kendrick Lewis,DB,Foot
2018,3,Tennessee Titans,Marcus Mariota,QB,Elbow
2018,3,Tennessee Titans,Luke Stocker,TE,Calf
2018,3,Washington Redskins,Troy Apke,DB,Hamstring
2018,3,Washington Redskins,Zach Brown,LB,Oblique
2018,3,Washington Redskins,Shaun Dion Hamilton,LB,Elbow
2018,3,Washington Redskins,Maurice Harris,WR,Concussion
2018,3,Washington Redskins,Shawn Lauvao,OG,Calf
2018,3,Washington Redskins,Colt McCoy,QB,Thumb
2018,3,Washington Redskins,Morgan Moses,OT,Knee
2018,3,Washington Redskins,Josh Norman,DB,Illness
2018,3,Washington Redskins,Paul Richardson,WR,Multiple
2018,3,Washington Redskins,Brandon Scherff,OG,Knee
2018,3,Washington Redskins,Trent Williams,OT,Knee
2018,4,Arizona Cardinals,Sam Bradford,QB,Pectoral
2018,4,Arizona Cardinals,Korey Cunningham,OT,Thumb
2018,4,Arizona Cardinals,Larry Fitzgerald,WR,Hamstring
2018,4,Arizona Cardinals,Johnathan Ford,DB,Ankle
2018,4,Arizona Cardinals,Dennis Gardeck,LB,Ankle
2018,4,Arizona Cardinals,Markus Golden,LB,Knee
2018,4,Arizona Cardinals,Jermaine Gresham,TE,Achilles
2018,4,Arizona Cardinals,Benson Mayowa,DE,Ankle
2018,4,Arizona Cardinals,Robert Nkemdiche,DT,Knee
2018,4,Arizona Cardinals,Corey Peters,DT,Elbow
2018,4,Arizona Cardinals,Olsen Pierre,DE,Toe
2018,4,Arizona Cardinals,Andre Smith,OT,Elbow
2018,4,Arizona Cardinals,Chad Williams,WR,Illness
2018,4,Atlanta Falcons,Justin Bethel,DB,Knee
2018,4,Atlanta Falcons,Devonta Freeman,RB,Knee
2018,4,Atlanta Falcons,Julio Jones,WR,Calf
2018,4,Atlanta Falcons,Damontae Kazee,DB,Knee
2018,4,Atlanta Falcons,Takkarist McKinley,DE,Groin
2018,4,Atlanta Falcons,Foyesade Oluokun,LB,Ankle
2018,4,Atlanta Falcons,Brian Poole,DB,Multiple
2018,4,Atlanta Falcons,Derrick Shelby,DE,Groin
2018,4,Atlanta Falcons,Ito Smith,RB,Rib
2018,4,Baltimore Ravens,Anthony Averett,DB,Hamstring
2018,4,Baltimore Ravens,Brandon Carr,DB,Knee
2018,4,Baltimore Ravens,Willie Henry,DT,Abdomen
2018,4,Baltimore Ravens,Hayden Hurst,TE,Foot
2018,4,Baltimore Ravens,Lamar Jackson,QB,Illness
2018,4,Baltimore Ravens,Anthony Levine,DB,Hamstring
2018,4,Baltimore Ravens,C.J. Mosley,LB,Knee
2018,4,Baltimore Ravens,Michael Pierce,DT,Foot
2018,4,Baltimore Ravens,Ronnie Stanley,OT,Foot
2018,4,Baltimore Ravens,Terrell Suggs,LB,Knee
2018,4,Buffalo Bills,Charles Clay,TE,Multiple
2018,4,Buffalo Bills,Jason Croom,TE,Knee
2018,4,Buffalo Bills,Phillip Gaines,DB,Elbow
2018,4,Buffalo Bills,Micah Hyde,DB,Toe
2018,4,Buffalo Bills,Shaq Lawson,DE,Hamstring
2018,4,Buffalo Bills,LeSean McCoy,RB,Rib
2018,4,Buffalo Bills,Marcus Murphy,RB,Rib
2018,4,Buffalo Bills,Trent Murphy,DE,Ankle
2018,4,Chicago Bears,Prince Amukamara,DB,Hamstring
2018,4,Chicago Bears,Marcus Cooper,DB,Hamstring
2018,4,Chicago Bears,DeAndre Houston-Carson,DB,Forearm
2018,4,Chicago Bears,Anthony Miller,WR,Shoulder
2018,4,Cincinnati Bengals,Giovani Bernard,RB,Thigh
2018,4,Cincinnati Bengals,Preston Brown,LB,Ankle
2018,4,Cincinnati Bengals,Darqueze Dennard,DB,Calf
2018,4,Cincinnati Bengals,Tyler Eifert,TE,Back
2018,4,Cincinnati Bengals,Cordy Glenn,OT,Knee
2018,4,Cincinnati Bengals,A.J. Green,WR,Other
2018,4,Cincinnati Bengals,Michael Johnson,DE,Knee
2018,4,Cincinnati Bengals,Dre Kirkpatrick,DB,Multiple
2018,4,Cincinnati Bengals,Tyler Kroft,TE,Finger
2018,4,Cincinnati Bengals,Joe Mixon,RB,Knee
2018,4,Cincinnati Bengals,Billy Price,C,Foot
2018,4,Cleveland Browns,James Burgess,LB,Knee
2018,4,Cleveland Browns,Seth Devalve,TE,Hamstring
2018,4,Cleveland Browns,Myles Garrett,DE,Knee
2018,4,Cleveland Browns,Desmond Harrison,OT,Shoulder
2018,4,Cleveland Browns,Christian Kirksey,LB,Multiple
2018,4,Cleveland Browns,Jarvis Landry,WR,Knee
2018,4,Cleveland Browns,Emmanuel Ogbah,DE,Ankle
2018,4,Cleveland Browns,Damarious Randall,DB,Heel
2018,4,Cleveland Browns,Tyrod Taylor,QB,Multiple
2018,4,Dallas Cowboys,Cole Beasley,WR,Ankle
2018,4,Dallas Cowboys,Maliek Collins,DT,Knee
2018,4,Dallas Cowboys,Travis Frederick,C,Illness
2018,4,Dallas Cowboys,Jeff Heath,DB,Ankle
2018,4,Dallas Cowboys,Demarcus Lawrence,DE,Shoulder
2018,4,Dallas Cowboys,Sean Lee,LB,Hamstring
2018,4,Dallas Cowboys,Antwaun Woods,DT,Groin
2018,4,Dallas Cowboys,Xavier Woods,DB,Hamstring
2018,4,Denver Broncos,Tramaine Brock,DB,Thigh
2018,4,Denver Broncos,Jake Butt,TE,Knee
2018,4,Denver Broncos,Shelby Harris,DE,Ankle
2018,4,Denver Broncos,Adam Jones,DB,Thigh
2018,4,Denver Broncos,Case Keenum,QB,Knee
2018,4,Denver Broncos,Brandon Marshall,LB,Knee
2018,4,Denver Broncos,Shane Ray,LB,Wrist
2018,4,Denver Broncos,Dymonte Thomas,DB,Abdomen
2018,4,Denver Broncos,Isaac Yiadom,DB,Knee
2018,4,Detroit Lions,Ezekiel Ansah,DE,Shoulder
2018,4,Detroit Lions,Jarrad Davis,LB,Knee
2018,4,Detroit Lions,Andrew Donnal,OT,Knee
2018,4,Detroit Lions,T.J. Lang,OG,Back
2018,4,Detroit Lions,Frank Ragnow,C,Knee
2018,4,Detroit Lions,Michael Roberts,TE,Knee
2018,4,Detroit Lions,Golden Tate,WR,Hip
2018,4,Green Bay Packers,Bryan Bulaga,OT,Back
2018,4,Green Bay Packers,Randall Cobb,WR,Hamstring
2018,4,Green Bay Packers,Jimmy Graham,TE,Knee
2018,4,Green Bay Packers,Josh Jones,DB,Ankle
2018,4,Green Bay Packers,Kevin King,DB,Groin
2018,4,Green Bay Packers,Justin McCray,OG,Shoulder
2018,4,Green Bay Packers,Nick Perry,LB,Concussion
2018,4,Green Bay Packers,Aaron Rodgers,QB,Knee
2018,4,Green Bay Packers,Muhammad Wilkerson,DE,Ankle
2018,4,Houston Texans,Sammie Coates,WR,Hamstring
2018,4,Houston Texans,Keke Coutee,WR,Hamstring
2018,4,Houston Texans,Will Fuller,WR,Hamstring
2018,4,Houston Texans,DeAndre Hopkins,WR,Multiple
2018,4,Houston Texans,Senio Kelemete,OG,Knee
2018,4,Houston Texans,Martinas Rankin,OG,Ankle
2018,4,Houston Texans,J.J. Watt,DE,Thigh
2018,4,Houston Texans,Kayvon Webster,DB,Achilles
2018,4,Houston Texans,Shareece Wright,DB,Shoulder
2018,4,Indianapolis Colts,Denico Autry,DT,Ankle
2018,4,Indianapolis Colts,Anthony Castonzo,OT,Hamstring
2018,4,Indianapolis Colts,Jack Doyle,TE,Hip
2018,4,Indianapolis Colts,Eric Ebron,TE,Multiple
2018,4,Indianapolis Colts,Clayton Geathers,DB,Knee
2018,4,Indianapolis Colts,Joe Haeg,OT,Ankle
2018,4,Indianapolis Colts,Malik Hooker,DB,Multiple
2018,4,Indianapolis Colts,Andrew Luck,QB,Groin
2018,4,Indianapolis Colts,Marlon Mack,RB,Hamstring
2018,4,Indianapolis Colts,Hassan Ridgeway,DT,Calf
2018,4,Indianapolis Colts,Anthony Walker,LB,Groin
2018,4,Indianapolis Colts,Quincy Wilson,DB,Concussion
2018,4,Indianapolis Colts,Al Woods,DT,Quadricep
2018,4,Jacksonville Jaguars,Calais Campbell,DE,Ankle
2018,4,Jacksonville Jaguars,A.J. Cann,OG,Tricep
2018,4,Jacksonville Jaguars,Leonard Fournette,RB,Hamstring
2018,4,Jacksonville Jaguars,D.J. Hayden,DB,Toe
2018,4,Jacksonville Jaguars,Josh Lambo,K,Hip
2018,4,Jacksonville Jaguars,Brandon Linder,C,Knee
2018,4,Jacksonville Jaguars,Jermey Parnell,OT,Knee
2018,4,Jacksonville Jaguars,Austin Seferian-Jenkins,TE,Other
2018,4,Jacksonville Jaguars,T.J. Yeldon,RB,Ankle
2018,4,Kansas City Chiefs,Eric Berry,DB,Heel
2018,4,Kansas City Chiefs,Dee Ford,LB,Groin
2018,4,Kansas City Chiefs,Demetrius Harris,TE,Shoulder
2018,4,Kansas City Chiefs,Jarvis Jenkins,DE,Elbow
2018,4,Kansas City Chiefs,Ben Niemann,LB,Hamstring
2018,4,Kansas City Chiefs,Derrick Nnadi,DT,Elbow
2018,4,Kansas City Chiefs,Ron Parker,DB,Shoulder
2018,4,Kansas City Chiefs,Terrance Smith,LB,Shin
2018,4,Kansas City Chiefs,Spencer Ware,RB,Knee
2018,4,Los Angeles Chargers,Keenan Allen,WR,Multiple
2018,4,Los Angeles Chargers,Joe Barksdale,OT,Knee
2018,4,Los Angeles Chargers,Travis Benjamin,WR,Foot
2018,4,Los Angeles Chargers,Joey Bosa,DE,Foot
2018,4,Los Angeles Chargers,Russell Okung,OT,Knee
2018,4,Los Angeles Chargers,Derek Watt,RB,Thumb
2018,4,Los Angeles Chargers,Kyzir White,LB,Knee
2018,4,Los Angeles Rams,Mark Barron,LB,Ankle
2018,4,Los Angeles Rams,Dominique Easley,DE,Knee
2018,4,Los Angeles Rams,JoJo Natson,WR,Hand
2018,4,Los Angeles Rams,Marcus Peters,DB,Calf
2018,4,Los Angeles Rams,Aqib Talib,DB,Ankle
2018,4,Los Angeles Rams,Greg Zuerlein,K,Groin
2018,4,Miami Dolphins,Chase Allen,LB,Foot
2018,4,Miami Dolphins,Andre Branch,DE,Knee
2018,4,Miami Dolphins,John Denney,LS,Shoulder
2018,4,Miami Dolphins,A.J. Derby,TE,Foot
2018,4,Miami Dolphins,Davon Godchaux,DT,Ankle
2018,4,Miami Dolphins,Reshad Jones,DB,Shoulder
2018,4,Miami Dolphins,Bobby McCain,DB,Shoulder
2018,4,Miami Dolphins,DeVante Parker,WR,Quadricep
2018,4,Miami Dolphins,Ryan Tannehill,QB,Shoulder
2018,4,Miami Dolphins,Cameron Wake,DE,Knee
2018,4,Miami Dolphins,Sam Young,OT,Shoulder
2018,4,Minnesota Vikings,Dalvin Cook,RB,Hamstring
2018,4,Minnesota Vikings,Pat Elflein,OG,Ankle
2018,4,Minnesota Vikings,Everson Griffen,DE,Multiple
2018,4,Minnesota Vikings,Anthony Harris,DB,Hamstring
2018,4,Minnesota Vikings,Holton Hill,DB,Ankle
2018,4,Minnesota Vikings,Rashod Hill,OT,Foot
2018,4,Minnesota Vikings,Tom Johnson,DT,Ankle
2018,4,Minnesota Vikings,David Morgan,TE,Knee
2018,4,Minnesota Vikings,Riley Reiff,OT,Foot
2018,4,Minnesota Vikings,Marcus Sherels,DB,Rib
2018,4,Minnesota Vikings,Trae Waynes,DB,Ankle
2018,4,New England Patriots,Marcus Cannon,OT,Calf
2018,4,New England Patriots,Patrick Chung,DB,Concussion
2018,4,New England Patriots,Keion Crossen,DB,Hamstring
2018,4,New England Patriots,Nate Ebner,DB,Hip
2018,4,New England Patriots,Trey Flowers,DE,Concussion
2018,4,New England Patriots,Josh Gordon,WR,Hamstring
2018,4,New England Patriots,Geneo Grissom,DE,Ankle
2018,4,New England Patriots,Rob Gronkowski,TE,Ankle
2018,4,New England Patriots,Jacob Hollister,TE,Chest
2018,4,New England Patriots,Brandon King,LB,Foot
2018,4,New England Patriots,Eric Rowe,DB,Groin
2018,4,New England Patriots,Danny Shelton,DT,Elbow
2018,4,New Orleans Saints,Terron Armstead,OT,Knee
2018,4,New Orleans Saints,Marcus Davenport,DE,Hip
2018,4,New Orleans Saints,Tyeler Davison,DT,Foot
2018,4,New Orleans Saints,Ted Ginn Jr.,WR,Knee
2018,4,New Orleans Saints,Cameron Jordan,DE,Biceps
2018,4,New Orleans Saints,Alvin Kamara,RB,Knee
2018,4,New Orleans Saints,Cameron Meredith,WR,Knee
2018,4,New Orleans Saints,Andrus Peat,OG,Ankle
2018,4,New Orleans Saints,Patrick Robinson,DB,Knee
2018,4,New Orleans Saints,Manti Te'o,LB,Knee
2018,4,New York Giants,Eli Apple,DB,Groin
2018,4,New York Giants,Connor Barwin,LB,Knee
2018,4,New York Giants,Stacy Coley,WR,Hamstring
2018,4,New York Giants,Evan Engram,TE,Knee
2018,4,New York Giants,Antonio Hamilton,DB,Groin
2018,4,New York Giants,Damon Harrison,DT,Other
2018,4,New York Giants,Cody Latimer,WR,Knee
2018,4,New York Giants,Jonathan Stewart,RB,Foot
2018,4,New York Giants,Olivier Vernon,DE,Ankle
2018,4,New York Jets,Robby Anderson,WR,Other
2018,4,New York Jets,Kelvin Beachum,OT,Foot
2018,4,New York Jets,James Carpenter,OG,Ankle
2018,4,New York Jets,Quincy Enunwa,WR,Back
2018,4,New York Jets,Spencer Long,OG,Multiple
2018,4,New York Jets,Josh Martin,LB,Concussion
2018,4,New York Jets,Marcus Maye,DB,Multiple
2018,4,New York Jets,Steve McLendon,DT,Knee
2018,4,New York Jets,Doug Middleton,DB,Multiple
2018,4,New York Jets,Charone Peake,WR,Hamstring
2018,4,New York Jets,Terrelle Pryor,WR,Multiple
2018,4,New York Jets,Darryl Skrine,DB,Knee
2018,4,New York Jets,Neal Sterling,TE,Concussion
2018,4,New York Jets,J.J. Wilcox,DB,Wrist
2018,4,Oakland Raiders,P.J. Hall,DT,Ankle
2018,4,Oakland Raiders,Rodney Hudson,C,Ankle
2018,4,Oakland Raiders,Bruce Irvin,LB,Knee
2018,4,Oakland Raiders,Gabe Jackson,OG,Pectoral
2018,4,Oakland Raiders,Karl Joseph,DB,Hamstring
2018,4,Oakland Raiders,Arden Key,DE,Groin
2018,4,Oakland Raiders,Marshawn Lynch,RB,Shoulder
2018,4,Oakland Raiders,Nick Nelson,DB,Hamstring
2018,4,Oakland Raiders,Brandon Parker,OT,Ankle
2018,4,Oakland Raiders,Donald Penn,OT,Concussion
2018,4,Oakland Raiders,Dominique Rodgers-Cromartie,DB,Hamstring
2018,4,Philadelphia Eagles,Jay Ajayi,RB,Back
2018,4,Philadelphia Eagles,Michael Bennett,DE,Illness
2018,4,Philadelphia Eagles,Corey Clement,RB,Quadricep
2018,4,Philadelphia Eagles,Nate Gerry,LB,Groin
2018,4,Philadelphia Eagles,Alshon Jeffery,WR,Multiple
2018,4,Philadelphia Eagles,Jordan Matthews,WR,Hamstring
2018,4,Philadelphia Eagles,Rodney McLeod,DB,Knee
2018,4,Philadelphia Eagles,Darren Sproles,RB,Hamstring
2018,4,Pittsburgh Steelers,Morgan Burnett,DB,Groin
2018,4,Pittsburgh Steelers,David DeCastro,OG,Hand
2018,4,Pittsburgh Steelers,Marcus Gilbert,OT,Hamstring
2018,4,Pittsburgh Steelers,Mike Hilton,DB,Elbow
2018,4,Pittsburgh Steelers,JuJu Smith-Schuster,WR,Abdomen
2018,4,San Francisco 49ers,Matt Breida,RB,Knee
2018,4,San Francisco 49ers,Adrian Colbert,DB,Hip
2018,4,San Francisco 49ers,Joshua Garnett,OG,Toe
2018,4,San Francisco 49ers,Marquise Goodwin,WR,Quadricep
2018,4,San Francisco 49ers,Alfred Morris,RB,Knee
2018,4,San Francisco 49ers,Mike Person,OG,Knee
2018,4,San Francisco 49ers,Richard Sherman,DB,Calf
2018,4,San Francisco 49ers,Jaquiski Tartt,DB,Shoulder
2018,4,San Francisco 49ers,Ahkello Witherspoon,DB,Multiple
2018,4,Seattle Seahawks,Doug Baldwin,WR,Knee
2018,4,Seattle Seahawks,Justin Britt,C,Shoulder
2018,4,Seattle Seahawks,Chris Carson,RB,Hip
2018,4,Seattle Seahawks,D.J. Fluker,OG,Knee
2018,4,Seattle Seahawks,Rasheem Green,DE,Ankle
2018,4,Seattle Seahawks,Delano Hill,DB,Hamstring
2018,4,Seattle Seahawks,Joey Hunt,C,Hip
2018,4,Seattle Seahawks,Dion Jordan,DE,Hip
2018,4,Seattle Seahawks,Ethan Pocic,C,Ankle
2018,4,Seattle Seahawks,C.J. Prosise,RB,Abdomen
2018,4,Seattle Seahawks,Shamar Stephen,DT,Foot
2018,4,Seattle Seahawks,Bobby Wagner,LB,Groin
2018,4,Seattle Seahawks,Russell Wilson,QB,Hamstring
2018,4,Seattle Seahawks,K.J. Wright,LB,Knee
2018,4,Tampa Bay Buccaneers,Beau Allen,DT,Foot
2018,4,Tampa Bay Buccaneers,Carlton Davis,DB,Groin
2018,4,Tampa Bay Buccaneers,Demar Dotson,OT,Knee
2018,4,Tampa Bay Buccaneers,Isaiah Johnson,DB,Shoulder
2018,4,Tampa Bay Buccaneers,Gerald McCoy,DT,Biceps
2018,4,Tampa Bay Buccaneers,Vita Vea,DT,Calf
2018,4,Tampa Bay Buccaneers,Jordan Whitehead,DB,Multiple
2018,4,Tampa Bay Buccaneers,Marcus Williams,DB,Hamstring
2018,4,Tennessee Titans,Jack Conklin,OT,Knee
2018,4,Tennessee Titans,Kamalei Correa,LB,Back
2018,4,Tennessee Titans,David Fluellen,RB,Groin
2018,4,Tennessee Titans,Blaine Gabbert,QB,Concussion
2018,4,Tennessee Titans,Adoree' Jackson,DB,Concussion
2018,4,Tennessee Titans,Dennis Kelly,OT,Illness
2018,4,Tennessee Titans,Kendrick Lewis,DB,Foot
2018,4,Tennessee Titans,Marcus Mariota,QB,Elbow
2018,4,Tennessee Titans,Ryan Succop,K,Knee
2018,5,Arizona Cardinals,Bene Benwikere,DB,Neck
2018,5,Arizona Cardinals,Josh Bynes,LB,Wrist
2018,5,Arizona Cardinals,Korey Cunningham,OT,Thumb
2018,5,Arizona Cardinals,Larry Fitzgerald,WR,Multiple
2018,5,Arizona Cardinals,Markus Golden,LB,Knee
2018,5,Arizona Cardinals,Jermaine Gresham,TE,Achilles
2018,5,Arizona Cardinals,Robert Nkemdiche,DT,Foot
2018,5,Arizona Cardinals,Corey Peters,DT,Elbow
2018,5,Arizona Cardinals,Andre Smith,OT,Elbow
2018,5,Arizona Cardinals,Jamar Taylor,DB,Multiple
2018,5,Arizona Cardinals,John Wetzel,OT,Shoulder
2018,5,Atlanta Falcons,Vic Beasley,DE,Ankle
2018,5,Atlanta Falcons,Justin Bethel,DB,Knee
2018,5,Atlanta Falcons,Tevin Coleman,RB,Shin
2018,5,Atlanta Falcons,Devonta Freeman,RB,Knee
2018,5,Atlanta Falcons,Grady Jarrett,DT,Multiple
2018,5,Atlanta Falcons,Julio Jones,WR,Multiple
2018,5,Atlanta Falcons,Foyesade Oluokun,LB,Ankle
2018,5,Atlanta Falcons,Mohamed Sanu,WR,Hip
2018,5,Atlanta Falcons,Derrick Shelby,DE,Groin
2018,5,Baltimore Ravens,Anthony Averett,DB,Hamstring
2018,5,Baltimore Ravens,Chris Board,LB,Concussion
2018,5,Baltimore Ravens,Brandon Carr,DB,Knee
2018,5,Baltimore Ravens,Alex Collins,RB,Knee
2018,5,Baltimore Ravens,Willie Henry,DT,Abdomen
2018,5,Baltimore Ravens,Hayden Hurst,TE,Foot
2018,5,Baltimore Ravens,Anthony Levine,DB,Hamstring
2018,5,Baltimore Ravens,Alex Lewis,OG,Shoulder
2018,5,Baltimore Ravens,Michael Pierce,DT,Foot
